id_achat,id_client,date_achat,montant,produit
707,146,2025-02-03,241.28,Headphones
708,147,2025-04-06,782.14,Phone
709,147,2025-07-04,163.86,Tablet
710,148,2025-03-26,471.39,Webcam
711,148,2025-04-09,129.53,Mouse
712,148,2025-05-15,964.99,Headphones
713,148,2025-10-06,457.4,Speaker
714,148,2025-07-18,272.36,Phone
715,148,2025-08-15,99.52,Monitor
716,148,2025-08-30,828.12,Laptop
717,149,2025-02-03,837.57,Mouse
718,149,2025-06-06,156.84,Headphones
719,149,2025-12-13,968.72,Webcam
720,150,2025-03-01,58.46,Monitor
721,150,2025-05-04,267.57,Tablet
722,150,2025-12-15,40.77,Webcam
723,150,2025-09-16,856.06,Charger
724,150,2025-12-18,750.6,Headphones
725,150,2025-05-19,103.78,Phone
726,150,2025-03-23,805.86,Tablet
727,150,2025-06-09,130.24,Laptop
728,151,2025-04-11,139.41,Webcam
729,151,2025-12-19,378.52,Phone
730,151,2025-06-14,586.5,Monitor
731,152,2025-03-16,31.58,Phone
732,153,2025-08-25,903.47,Speaker
733,153,2025-09-02,811.21,Phone
734,153,2025-04-22,906.03,Mouse
735,154,2025-12-21,52.27,Speaker
736,156,2025-09-24,924.89,Webcam
737,156,2025-10-04,823.47,Webcam
738,157,2025-12-14,39.19,Webcam
739,157,2025-05-11,181.08,Headphones
740,157,2025-12-28,909.22,Monitor
741,157,2025-09-14,287.06,Tablet
742,157,2025-12-18,44.3,Headphones
743,157,2025-06-16,650.81,Speaker
744,157,2025-01-21,417.87,Charger
745,158,2025-11-15,70.37,Monitor
746,158,2025-06-05,389.19,Webcam
747,158,2025-11-22,207.46,Charger
748,158,2025-03-28,256.66,Charger
749,158,2025-10-30,796.9,Webcam
750,158,2025-04-20,784.1,Mouse
751,158,2025-01-21,484.89,Speaker
752,159,2025-09-28,913.55,Charger
753,159,2025-02-02,328.39,Monitor
754,159,2025-10-25,188.02,Mouse
755,159,2025-03-06,601.15,Laptop
756,159,2025-09-27,896.81,Monitor
757,161,2025-02-12,534.14,Headphones
758,161,2025-02-28,974.24,Phone
759,161,2025-03-17,255.38,Headphones
760,161,2025-11-03,273.86,Laptop
761,161,2025-02-11,766.41,Headphones
762,161,2025-08-02,579.94,Webcam
763,161,2025-03-20,361.26,Tablet
764,162,2025-10-15,244.19,Mouse
765,162,2026-01-02,808.15,Mouse
766,163,2025-10-06,37.92,Mouse
767,163,2025-09-29,948.08,Tablet
768,163,2025-05-02,567.48,Headphones
769,163,2025-05-02,838.33,Speaker
770,163,2025-11-27,546.7,Tablet
771,163,2025-04-23,495.53,Phone
772,163,2025-10-23,65.61,Headphones
773,163,2025-06-11,29.73,Speaker
774,163,2025-12-08,10.68,Headphones
775,164,2025-04-01,347.35,Tablet
776,164,2025-02-18,919.59,Mouse
777,167,2025-11-23,590.74,Tablet
778,167,2025-04-01,776.62,Charger
779,168,2025-07-26,960.95,Mouse
780,168,2025-01-31,707.49,Webcam
781,168,2025-07-12,590.16,Mouse
782,168,2025-02-27,308.75,Tablet
783,168,2025-01-31,976.1,Webcam
784,169,2025-06-09,961.06,Mouse
785,169,2025-02-17,182.46,Charger
786,169,2025-09-28,696.62,Mouse
787,169,2025-02-11,231.0,Tablet
788,169,2025-06-26,384.6,Monitor
789,169,2025-06-02,136.07,Laptop
790,169,2025-10-15,949.3,Webcam
791,169,2025-06-28,852.25,Laptop
792,169,2025-10-26,190.26,Mouse
793,169,2025-09-17,921.83,Headphones
794,170,2025-07-21,569.89,Speaker
795,170,2026-01-09,149.24,Phone
796,170,2025-10-26,245.62,Mouse
797,170,2025-10-10,176.21,Phone
798,170,2025-02-03,823.45,Mouse
799,170,2025-01-23,452.16,Monitor
800,170,2025-03-14,217.59,Phone
801,170,2025-11-28,356.98,Phone
802,170,2025-04-19,723.21,Laptop
803,170,2025-03-23,392.08,Webcam
804,171,2025-07-06,885.71,Speaker
805,171,2025-12-13,882.95,Mouse
806,172,2025-02-07,381.59,Speaker
807,172,2025-06-06,790.84,Headphones
808,172,2025-12-30,171.03,Phone
809,172,2025-07-22,801.2,Laptop
810,172,2025-04-10,301.96,Mouse
811,172,2025-09-04,268.52,Phone
812,172,2025-05-20,83.46,Tablet
813,172,2025-10-08,889.05,Tablet
814,173,2025-01-27,551.58,Phone
815,174,2025-06-28,598.09,Speaker
816,174,2025-11-22,707.46,Webcam
817,174,2025-08-26,943.02,Tablet
818,174,2025-05-03,611.24,Webcam
819,174,2025-03-17,165.53,Phone
820,175,2025-08-06,213.49,Headphones
821,175,2025-05-14,415.19,Charger
822,175,2025-02-27,724.82,Charger
823,175,2025-02-10,272.61,Monitor
824,175,2025-07-26,304.43,Phone
825,177,2025-01-24,576.05,Speaker
826,177,2025-10-08,162.05,Mouse
827,177,2025-10-10,13.78,Phone
828,177,2025-05-15,301.6,Speaker
829,177,2025-02-01,207.68,Laptop
830,177,2025-12-13,214.88,Monitor
831,178,2025-09-25,478.83,Phone
832,179,2025-01-20,787.03,Speaker
833,179,2025-01-19,494.21,Monitor
834,179,2025-02-08,100.23,Charger
835,179,2025-06-08,393.65,Mouse
836,180,2025-08-13,375.71,Speaker
837,180,2025-11-27,54.17,Speaker
838,180,2025-10-23,470.41,Headphones
839,180,2025-01-30,838.71,Laptop
840,180,2025-08-05,159.62,Phone
841,180,2025-01-25,94.85,Mouse
842,181,2025-11-15,419.85,Headphones
843,181,2025-07-11,558.07,Webcam
844,181,2025-08-15,820.22,Webcam
845,181,2025-06-08,965.97,Speaker
846,181,2025-09-25,576.99,Headphones
847,181,2025-06-08,481.5,Phone
848,181,2025-12-17,400.86,Laptop
849,181,2025-04-14,507.08,Charger
850,182,2025-07-16,680.76,Tablet
851,182,2025-04-19,129.08,Speaker
852,182,2026-01-11,181.15,Tablet
853,182,2025-09-08,972.44,Headphones
854,182,2025-07-12,134.92,Webcam
855,182,2025-12-12,87.58,Webcam
856,182,2025-07-03,209.9,Tablet
857,182,2025-12-05,835.77,Monitor
858,182,2025-04-09,326.55,Phone
859,183,2025-05-02,394.22,Webcam
860,184,2025-10-12,332.87,Monitor
861,184,2026-01-05,524.49,Laptop
862,184,2025-06-09,788.69,Charger
863,184,2025-04-22,783.87,Phone
864,184,2025-03-17,420.3,Tablet
865,184,2025-10-15,570.93,Phone
866,184,2025-06-25,925.68,Phone
867,184,2025-05-07,787.89,Charger
868,185,2025-02-02,879.11,Monitor
869,185,2025-06-17,389.21,Speaker
870,185,2025-12-06,576.3,Speaker
871,185,2025-11-25,47.09,Monitor
872,185,2026-01-14,408.94,Webcam
873,187,2025-03-04,890.68,Mouse
874,187,2025-09-04,693.61,Laptop
875,187,2025-04-04,748.29,Monitor
876,187,2025-06-15,898.06,Laptop
877,187,2025-12-07,344.49,Monitor
878,187,2025-07-05,317.84,Speaker
879,188,2025-07-02,107.24,Headphones
880,188,2026-01-01,143.04,Speaker
881,188,2025-07-06,776.29,Mouse
882,188,2025-05-21,276.73,Webcam
883,188,2025-09-18,608.93,Phone
884,188,2025-03-07,196.06,Headphones
885,188,2025-07-30,914.3,Webcam
886,188,2025-04-18,743.54,Charger
887,188,2025-10-05,868.52,Laptop
888,188,2025-08-14,520.12,Tablet
889,189,2025-12-30,318.01,Charger
890,190,2025-10-11,144.29,Charger
891,190,2025-10-31,880.54,Laptop
892,190,2025-05-31,182.0,Headphones
893,190,2025-07-06,838.61,Headphones
894,190,2025-11-29,42.74,Laptop
895,190,2025-11-03,918.85,Headphones
896,191,2025-06-04,374.67,Speaker
897,191,2025-05-10,510.08,Phone
898,191,2025-06-10,684.36,Headphones
899,191,2025-07-09,378.74,Speaker
900,192,2025-08-04,960.92,Speaker
901,192,2025-07-02,591.01,Mouse
902,193,2025-12-15,171.88,Monitor
903,193,2026-01-02,751.47,Phone
904,193,2025-12-02,292.22,Webcam
905,193,2025-06-17,59.15,Headphones
906,193,2025-03-31,858.54,Headphones
907,194,2025-05-21,214.66,Webcam
908,194,2025-12-09,518.15,Laptop
909,194,2025-09-16,479.36,Tablet
910,194,2025-12-26,650.9,Laptop
911,194,2025-06-25,231.53,Monitor
912,194,2025-12-29,715.61,Monitor
913,194,2025-01-26,429.57,Webcam
914,194,2025-04-03,853.07,Speaker
915,194,2025-08-13,259.48,Speaker
916,194,2025-03-22,309.12,Charger
917,195,2026-01-13,403.18,Phone
918,195,2025-09-24,17.27,Mouse
919,195,2025-10-26,565.84,Monitor
920,195,2025-09-09,305.49,Phone
921,195,2025-08-16,486.92,Mouse
922,195,2025-11-07,988.48,Mouse
923,195,2025-03-14,862.88,Monitor
924,195,2025-05-13,659.56,Monitor
925,195,2025-04-17,196.48,Charger
926,196,2025-10-15,900.69,Webcam
927,196,2025-10-24,663.93,Tablet
928,196,2025-07-15,724.07,Speaker
929,197,2025-08-29,266.83,Webcam
930,197,2025-10-24,410.55,Laptop
931,197,2025-07-31,587.19,Headphones
932,197,2025-09-04,349.74,Headphones
933,198,2025-01-30,539.29,Speaker
934,198,2025-02-22,907.46,Mouse
935,198,2025-02-10,512.24,Tablet
936,198,2025-01-25,842.23,Charger
937,198,2025-12-20,189.32,Phone
938,198,2025-12-02,476.07,Monitor
939,198,2025-05-19,727.93,Charger
940,198,2025-02-19,765.29,Tablet
941,198,2025-12-24,947.45,Mouse
942,198,2025-05-28,657.89,Headphones
943,199,2025-10-17,231.09,Monitor
944,199,2026-01-03,426.27,Mouse
945,199,2025-05-10,377.97,Monitor
946,199,2025-02-11,469.12,Phone
947,199,2025-09-03,475.83,Phone
948,200,2025-05-13,890.53,Charger
949,200,2025-12-15,128.62,Webcam
950,200,2025-06-30,534.54,Webcam
951,200,2025-05-21,63.52,Tablet
952,200,2025-03-23,145.99,Headphones
953,200,2025-05-08,349.24,Speaker
954,200,2025-11-07,151.79,Tablet
955,201,2025-03-17,492.71,Tablet
956,202,2025-12-06,638.15,Laptop
957,202,2025-03-18,457.53,Headphones
958,202,2025-03-02,763.58,Tablet
959,202,2025-12-17,580.52,Tablet
960,202,2025-06-16,494.68,Phone
961,203,2025-08-11,618.33,Webcam
962,203,2025-09-05,409.36,Speaker
963,204,2025-10-01,14.62,Charger
964,204,2025-04-30,207.42,Mouse
965,204,2025-11-24,950.57,Mouse
966,204,2025-04-19,759.28,Charger
967,204,2025-02-28,198.67,Laptop
968,204,2025-12-30,630.42,Headphones
969,205,2025-12-16,696.59,Mouse
970,205,2025-02-22,318.97,Phone
971,205,2025-02-01,389.71,Monitor
972,206,2025-12-06,74.63,Laptop
973,206,2025-07-10,305.22,Monitor
974,207,2025-07-11,730.55,Charger
975,207,2025-10-25,344.46,Tablet
976,207,2025-08-20,349.31,Speaker
977,207,2026-01-14,365.66,Headphones
978,207,2025-05-30,173.23,Webcam
979,207,2025-06-28,28.93,Headphones
980,207,2025-08-15,729.9,Tablet
981,208,2025-06-30,736.74,Charger
982,208,2025-01-25,177.29,Mouse
983,208,2025-07-16,714.0,Laptop
984,209,2025-09-20,877.78,Monitor
985,209,2025-05-23,773.54,Laptop
986,209,2025-05-22,597.98,Laptop
987,209,2025-02-18,665.35,Laptop
988,209,2025-06-02,57.75,Phone
989,209,2025-03-23,422.61,Webcam
990,210,2025-09-03,551.81,Speaker
991,211,2025-09-22,213.44,Laptop
992,211,2025-12-19,308.11,Phone
993,212,2025-02-27,525.11,Tablet
994,212,2025-12-26,424.64,Phone
995,212,2026-01-04,516.47,Phone
996,212,2025-03-31,289.88,Phone
997,212,2025-09-07,502.76,Headphones
998,212,2025-05-04,780.18,Charger
999,212,2025-11-04,973.39,Mouse
1000,212,2025-11-01,706.4,Monitor
1001,212,2025-05-27,168.77,Charger
1002,212,2026-01-12,501.39,Headphones
1003,213,2025-07-18,337.3,Laptop
1004,213,2025-09-02,22.62,Phone
1005,213,2025-08-22,907.81,Speaker
1006,213,2026-01-15,157.65,Phone
1007,213,2025-05-31,781.73,Phone
1008,213,2025-04-20,726.33,Phone
1009,213,2025-07-24,905.73,Headphones
1010,214,2026-01-12,988.78,Monitor
1011,214,2025-12-14,271.48,Laptop
1012,214,2025-01-26,108.81,Tablet
1013,214,2025-05-14,875.4,Monitor
1014,214,2025-03-20,366.61,Mouse
1015,214,2025-09-12,431.74,Phone
1016,214,2025-10-01,104.05,Laptop
1017,216,2025-04-24,666.72,Tablet
1018,216,2026-01-17,335.37,Speaker
1019,217,2025-05-21,275.63,Phone
1020,217,2025-04-27,378.9,Mouse
1021,217,2026-01-17,191.04,Webcam
1022,217,2025-09-15,406.25,Speaker
1023,217,2025-09-16,279.11,Webcam
1024,217,2025-05-19,693.0,Speaker
1025,217,2025-01-29,801.9,Tablet
1026,217,2025-12-03,121.93,Laptop
1027,217,2025-12-23,981.75,Tablet
1028,218,2025-01-21,421.87,Speaker
1029,219,2025-08-15,681.61,Tablet
1030,219,2025-05-08,615.21,Mouse
1031,219,2025-04-01,615.24,Tablet
1032,219,2025-07-09,488.25,Speaker
1033,219,2025-06-09,121.81,Webcam
1034,219,2025-09-29,446.28,Phone
1035,219,2025-04-26,269.0,Mouse
1036,219,2025-06-04,22.24,Charger
1037,219,2025-06-01,769.85,Headphones
1038,220,2025-07-24,874.41,Charger
1039,220,2026-01-16,527.87,Phone
1040,220,2025-06-22,438.52,Headphones
1041,220,2025-10-03,487.11,Webcam
1042,220,2025-03-07,157.17,Charger
1043,220,2025-05-24,893.14,Laptop
1044,220,2025-04-23,21.53,Tablet
1045,220,2025-03-29,510.51,Speaker
1046,220,2025-05-01,853.35,Tablet
1047,220,2025-02-17,84.12,Speaker
1048,221,2025-07-01,248.48,Monitor
1049,221,2025-09-20,59.85,Headphones
1050,221,2025-11-08,554.99,Webcam
1051,221,2025-12-18,409.24,Headphones
1052,221,2025-11-29,88.04,Speaker
1053,222,2025-12-11,453.62,Speaker
1054,222,2025-01-26,452.6,Phone
1055,222,2025-03-06,980.86,Laptop
1056,222,2025-10-23,111.62,Webcam
1057,222,2025-04-16,45.47,Charger
1058,222,2025-03-23,10.17,Phone
1059,222,2025-02-10,793.87,Monitor
1060,222,2025-08-15,891.21,Charger
1061,222,2025-04-14,214.78,Speaker
1062,223,2025-02-18,369.71,Laptop
1063,223,2025-02-14,818.42,Speaker
1064,223,2025-10-09,338.65,Speaker
1065,223,2025-10-14,719.49,Mouse
1066,223,2025-05-22,718.75,Phone
1067,224,2025-12-16,761.73,Headphones
1068,226,2025-02-12,361.59,Monitor
1069,226,2025-08-19,552.21,Mouse
1070,226,2026-01-06,705.08,Laptop
1071,226,2026-01-07,897.91,Speaker
1072,226,2025-09-05,149.04,Webcam
1073,227,2025-05-19,261.75,Headphones
1074,228,2025-09-18,129.54,Webcam
1075,228,2025-08-30,223.43,Headphones
1076,228,2025-02-07,719.62,Phone
1077,229,2025-03-09,56.04,Phone
1078,229,2025-12-19,774.42,Speaker
1079,229,2025-12-23,462.81,Charger
1080,229,2025-03-26,143.29,Speaker
1081,229,2025-10-07,14.29,Laptop
1082,229,2025-02-20,557.69,Webcam
1083,230,2025-06-25,488.1,Charger
1084,230,2025-09-25,783.27,Tablet
1085,230,2025-04-04,694.9,Tablet
1086,230,2025-10-07,733.19,Tablet
1087,230,2025-06-08,112.52,Mouse
1088,230,2025-09-03,509.07,Webcam
1089,230,2025-03-29,424.48,Headphones
1090,230,2025-11-13,280.86,Mouse
1091,230,2025-10-04,970.79,Speaker
1092,231,2025-07-18,146.8,Charger
1093,231,2025-10-03,305.92,Charger
1094,232,2025-07-08,714.76,Charger
1095,232,2025-10-12,636.26,Headphones
1096,232,2025-08-22,217.62,Monitor
1097,232,2025-11-29,689.75,Tablet
1098,232,2025-06-28,981.52,Tablet
1099,233,2025-07-22,547.07,Mouse
1100,233,2025-02-16,713.25,Mouse
1101,233,2026-01-09,566.66,Webcam
1102,233,2025-04-24,677.5,Charger
1103,233,2025-12-05,293.07,Webcam
1104,233,2025-08-16,810.22,Charger
1105,233,2025-03-28,115.41,Webcam
1106,233,2025-03-04,153.87,Laptop
1107,234,2025-10-23,274.31,Tablet
1108,234,2025-03-27,983.7,Monitor
1109,234,2025-11-24,154.96,Laptop
1110,235,2025-10-21,211.96,Charger
1111,235,2025-04-11,41.98,Speaker
1112,235,2025-06-11,111.46,Charger
1113,235,2025-11-19,866.19,Charger
1114,236,2025-05-06,245.22,Monitor
1115,236,2025-06-17,696.01,Laptop
1116,236,2025-09-09,927.22,Webcam
1117,236,2025-04-07,422.4,Mouse
1118,236,2025-04-19,966.17,Laptop
1119,236,2025-05-24,22.84,Monitor
1120,237,2025-04-16,624.36,Speaker
1121,237,2025-01-20,831.68,Mouse
1122,237,2025-12-09,757.56,Charger
1123,238,2025-09-25,204.5,Headphones
1124,238,2025-05-01,301.24,Tablet
1125,238,2025-03-18,983.62,Phone
1126,238,2025-02-09,195.11,Tablet
1127,238,2025-07-17,737.73,Phone
1128,238,2025-12-14,383.43,Webcam
1129,238,2025-02-09,286.32,Monitor
1130,238,2025-10-21,138.77,Monitor
1131,238,2025-06-24,15.59,Speaker
1132,239,2025-09-21,49.54,Mouse
1133,239,2025-12-12,600.91,Monitor
1134,240,2025-06-30,792.01,Charger
1135,240,2026-01-10,364.5,Mouse
1136,240,2025-09-21,530.14,Tablet
1137,240,2025-05-14,525.4,Charger
1138,240,2025-10-27,167.78,Charger
1139,240,2025-12-18,541.67,Phone
1140,240,2025-09-30,355.91,Headphones
1141,241,2025-08-27,338.56,Mouse
1142,241,2026-01-04,300.64,Charger
1143,241,2025-08-14,480.11,Charger
1144,241,2025-10-11,825.45,Laptop
1145,241,2025-05-14,123.57,Mouse
1146,241,2025-05-29,451.21,Headphones
1147,241,2025-11-10,959.31,Mouse
1148,241,2025-06-02,387.56,Phone
1149,241,2025-05-07,392.02,Charger
1150,241,2025-07-16,726.74,Laptop
1151,242,2025-08-05,823.89,Mouse
1152,242,2025-10-17,519.17,Charger
1153,242,2025-04-11,451.1,Laptop
1154,242,2025-03-21,303.47,Headphones
1155,242,2025-09-27,327.11,Phone
1156,242,2025-06-16,948.73,Tablet
1157,242,2025-12-06,971.91,Charger
1158,242,2025-05-16,537.87,Phone
1159,243,2025-11-05,673.63,Headphones
1160,243,2025-12-29,866.3,Webcam
1161,243,2025-06-14,837.31,Headphones
1162,244,2025-12-01,830.46,Webcam
1163,244,2025-07-06,650.1,Phone
1164,244,2025-03-14,749.42,Tablet
1165,244,2025-10-15,33.52,Mouse
1166,244,2025-06-08,47.51,Phone
1167,244,2025-12-31,63.73,Monitor
1168,244,2025-12-03,562.5,Headphones
1169,244,2025-11-02,911.88,Webcam
1170,245,2025-06-06,456.61,Webcam
1171,245,2025-12-02,438.69,Laptop
1172,245,2025-03-13,395.61,Phone
1173,245,2025-05-31,539.49,Phone
1174,245,2025-06-25,758.4,Laptop
1175,245,2025-11-13,703.87,Phone
1176,246,2025-12-15,928.77,Phone
1177,246,2025-03-14,296.94,Monitor
1178,246,2025-12-30,610.5,Monitor
1179,246,2025-04-07,767.62,Speaker
1180,246,2025-01-23,387.6,Laptop
1181,247,2025-07-09,164.76,Headphones
1182,247,2025-04-27,145.02,Webcam
1183,247,2025-03-31,798.8,Charger
1184,247,2025-07-19,302.03,Tablet
1185,247,2025-03-16,305.08,Mouse
1186,247,2025-11-17,957.82,Laptop
1187,247,2025-11-26,557.99,Charger
1188,248,2025-04-29,132.0,Laptop
1189,248,2025-03-28,576.99,Webcam
1190,249,2025-08-28,552.05,Phone
1191,249,2025-07-19,311.64,Mouse
1192,249,2025-06-26,219.62,Charger
1193,249,2025-11-25,151.03,Tablet
1194,249,2025-07-15,228.58,Monitor
1195,249,2025-09-18,202.38,Tablet
1196,249,2025-05-27,674.27,Laptop
1197,249,2025-02-25,852.87,Charger
1198,250,2026-01-01,648.23,Phone
1199,250,2025-10-03,297.75,Phone
1200,250,2025-08-28,258.18,Headphones
1201,250,2025-03-10,728.33,Speaker
1202,250,2025-07-26,952.02,Mouse
1203,250,2025-07-17,136.93,Headphones
1204,250,2025-04-07,109.04,Phone
1205,251,2025-07-16,324.61,Speaker
1206,251,2026-01-03,335.06,Monitor
1207,251,2025-09-06,696.52,Tablet
1208,252,2025-05-21,571.19,Mouse
1209,252,2025-05-11,959.07,Tablet
1210,252,2025-09-01,14.78,Headphones
1211,252,2025-08-29,787.8,Webcam
1212,252,2025-08-25,283.91,Mouse
1213,252,2025-07-30,142.96,Mouse
1214,252,2025-05-22,879.11,Speaker
1215,252,2025-06-03,450.9,Monitor
1216,252,2025-09-26,492.1,Phone
1217,253,2025-03-05,649.1,Phone
1218,253,2025-08-12,843.38,Tablet
1219,254,2025-07-10,204.47,Phone
1220,254,2025-01-24,730.15,Laptop
1221,254,2025-06-02,851.09,Laptop
1222,254,2025-04-18,814.52,Webcam
1223,254,2025-12-29,771.51,Headphones
1224,254,2025-09-26,907.24,Charger
1225,254,2025-12-17,268.01,Charger
1226,254,2025-12-14,477.38,Tablet
1227,255,2025-09-06,398.57,Monitor
1228,255,2025-12-14,142.54,Charger
1229,255,2025-07-11,515.31,Webcam
1230,255,2025-04-30,370.23,Laptop
1231,255,2025-05-22,666.05,Tablet
1232,256,2025-11-04,148.97,Tablet
1233,256,2025-09-30,187.35,Tablet
1234,256,2025-12-14,738.56,Speaker
1235,256,2026-01-06,939.78,Laptop
1236,256,2025-10-31,226.63,Speaker
1237,256,2025-08-15,239.43,Monitor
1238,256,2025-12-17,375.74,Laptop
1239,256,2025-10-04,671.9,Charger
1240,257,2025-08-29,394.21,Speaker
1241,257,2025-11-11,882.74,Laptop
1242,257,2025-04-19,980.78,Mouse
1243,257,2025-08-12,112.19,Charger
1244,257,2025-12-09,637.23,Monitor
1245,258,2025-05-12,582.85,Tablet
1246,258,2025-12-06,382.89,Webcam
1247,258,2025-06-07,371.64,Phone
1248,258,2025-03-13,521.5,Webcam
1249,259,2025-05-15,521.21,Mouse
1250,259,2025-07-30,819.06,Mouse
1251,259,2025-07-06,491.99,Speaker
1252,260,2025-12-13,16.53,Tablet
1253,260,2025-12-30,445.5,Headphones
1254,260,2025-10-11,86.32,Monitor
1255,260,2025-02-11,219.4,Tablet
1256,260,2025-06-09,165.78,Phone
1257,260,2025-03-29,664.5,Webcam
1258,260,2025-10-26,813.06,Phone
1259,260,2025-10-05,486.7,Speaker
1260,260,2025-05-31,484.23,Tablet
1261,261,2025-10-29,835.03,Laptop
1262,261,2025-07-10,251.23,Tablet
1263,261,2025-04-09,577.75,Tablet
1264,261,2025-01-19,143.38,Charger
1265,261,2025-05-28,48.8,Tablet
1266,261,2025-09-02,65.35,Monitor
1267,261,2025-08-11,923.22,Charger
1268,261,2025-10-31,958.66,Laptop
1269,261,2026-01-03,879.72,Monitor
1270,261,2025-07-14,947.78,Headphones
1271,262,2025-05-12,610.46,Speaker
1272,262,2025-12-07,868.63,Tablet
1273,262,2025-04-01,227.17,Webcam
1274,262,2025-11-10,604.83,Tablet
1275,262,2025-03-27,626.98,Charger
1276,262,2025-12-22,271.88,Mouse
1277,262,2025-08-27,923.13,Phone
1278,263,2025-05-06,384.43,Tablet
1279,263,2025-02-09,117.48,Headphones
1280,263,2025-12-07,527.48,Charger
1281,264,2025-07-28,425.6,Tablet
1282,264,2025-07-21,609.46,Tablet
1283,264,2025-04-18,481.11,Laptop
1284,264,2025-06-04,878.98,Charger
1285,264,2025-10-01,508.3,Phone
1286,264,2025-11-26,102.26,Tablet
1287,264,2025-05-07,902.96,Charger
1288,264,2025-04-02,829.25,Webcam
1289,264,2025-05-06,526.82,Mouse
1290,264,2025-01-28,876.08,Charger
1291,265,2025-09-10,237.19,Speaker
1292,265,2025-06-21,791.66,Webcam
1293,265,2025-06-01,357.01,Phone
1294,265,2025-10-28,431.23,Monitor
1295,265,2026-01-16,482.37,Headphones
1296,265,2025-06-30,910.98,Phone
1297,266,2025-06-06,602.31,Charger
1298,266,2025-03-16,414.56,Headphones
1299,266,2025-06-29,15.41,Laptop
1300,266,2025-05-12,582.21,Phone
1301,267,2025-12-26,17.12,Headphones
1302,267,2025-07-03,690.89,Mouse
1303,267,2025-03-31,414.76,Phone
1304,267,2025-08-27,163.23,Monitor
1305,267,2025-05-02,268.69,Charger
1306,267,2025-08-20,429.33,Mouse
1307,267,2025-05-16,615.76,Webcam
1308,267,2025-01-24,757.42,Webcam
1309,268,2025-02-06,785.95,Speaker
1310,268,2025-05-17,186.93,Charger
1311,268,2025-07-11,559.36,Monitor
1312,268,2025-03-10,988.62,Mouse
1313,268,2025-11-18,776.45,Webcam
1314,268,2025-06-04,738.42,Phone
1315,268,2025-01-27,750.34,Speaker
1316,268,2025-06-25,785.28,Tablet
1317,269,2025-05-16,222.31,Webcam
1318,270,2025-03-24,802.85,Laptop
1319,270,2025-08-30,169.13,Laptop
1320,270,2025-10-23,806.33,Tablet
